	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0005571	g26417, g204	g26417	g26417, g204	g19405			g13138	g13138	g13138	g5216	g5216	g13138	g13138	g13138	g13138	g13138	g5216	g21719, g5216	g5216
OG0005572	g17401, g363, g9714	g17401, g9714, g363	g17401, g9714, g363	g24407			g17206	g17206	g17206			g17206	g17206	g17206	g17206	g17206		g23866, g5403	
OG0005573	g422, g16994	g16994, g422	g16994, g422		mf_7467		g2272	g2272	g2272	g6492	g6492	g2272	g2272	g2272	g2272	g2272	g6492	g6492	g6492
OG0005574	g496	g496	g496	g26160, g7450, g21645		7694.g288	g288	g288	g288	g1061	g1061	g288	g288	g288	g288	g288	g1061	g1061	g1061
OG0005575	g600	g600	g600	g26783, g22931, g22932	mf_977		g9183	g9183	g9183	g5093	g5093	g9183	g9183	g9183	g9183	g9183	g5093	g5093	g5093
OG0005576	g983	g983	g983		mf_10677		g20176, g20175	g20176, g20175	g20175, g20176		g16334	g20176	g20176, g20175	g20176	g20175, g20176	g20175, g20176	g16334		
OG0005577	g1016, g11381, g2691, g4903	g2691, g4903, g1016	g11381, g1016, g4903, g2691		mf_5478, mf_13221, mf_15009, mf_12660					g20250	g20250						g20250	g20250	g20250
OG0005578	g1064	g1064	g1064	g6149, g883, g16887	mf_2492		g21572	g21572	g21572	g10165	g10165	g21572	g21572	g21572	g21572	g21572	g10165	g10165	g10165
OG0005579	g1116, g26951	g26951, g1116	g26951, g1116				g1452	g1452	g1452	g13160	g13160	g1452	g1452	g1452	g1452	g1452	g13160	g13160, g25451	g13160
OG0005580	g6485, g1241	g6485, g1241	g1241, g6485		mf_1915	17034.g1839		g1839	g1839	g10352	g10352	g1839	g1839	g1839	g1839	g1839	g10352	g10352	g10352
OG0005581	g1399	g1399	g1399	g4224, g13346	mf_5693	8954.g2944	g2944	g2944	g2944	g7562	g7562	g2944	g2944	g2944	g2944	g2944	g7562	g7562	g7562
OG0005582	g1453	g1453	g1453	g10349, g22003	mf_5850, mf_11629		g21476	g21476	g21476	g8936	g8936	g21476	g21476	g21476	g21476	g21476	g8936	g8936	g8936
OG0005583	g2025, g1512	g2025	g2025	g2246, g8804		1084.g2179	g2179	g2179	g2179	g2211	g2211	g2179	g2179	g2179	g2179	g2179	g2211	g2211	g2211
OG0005584	g4433, g1532	g4433, g1532	g1532, g4433	g21666, g21151	mf_11151	5546.g485, 5545.g8453	g485	g485	g485			g485	g485	g485	g485	g485		g21472	
OG0005585	g18770, g1561	g1561	g1561	g19786, g25767, g3835			g19405	g19405	g19405	g2354	g2354	g19405	g19405	g19405	g19405	g19405	g2354	g2354	g2354
OG0005586	g1643	g1643	g1643	g25814, g11163						g12270, g15879, g5456	g15879, g5456, g12270						g5456, g12270, g15879	g12270, g5456, g15879	g12270, g15879, g5456
OG0005587	g1724	g1724	g1724		mf_7121	6457.g17126, 6460.g22878, 6459.g7162	g17126	g17126	g17126	g3438	g3438	g17126	g17126	g17126	g17126	g17126	g3438	g3438	g3438
OG0005588	g7352, g1734	g1734, g7352	g1734	g30578		14763.g24380	g24380	g24380	g24380	g12239		g24380	g24380	g24380	g24380	g24380	g12239	g12239, g5110	g12239
OG0005589	g1757	g1757	g1757	g21278, g2334	mf_9680	9630.g22851	g7337, g22851	g22851, g7337	g7337			g22851, g7337	g22851	g22851, g7337	g7337	g7337, g22851			
OG0005590	g1852, g19363, g16164	g1852, g19363, g16164	g16164, g19363, g1852	g7920	mf_7112	5361.g15056	g15056	g15056	g15056			g15056	g15056	g15056	g15056	g15056			
OG0005591	g1878	g1878	g1878	g27496, g23568	mf_6974		g17913	g17913	g17913	g10049	g10049	g17913	g17913	g17913	g17913	g17913	g10049	g10049, g22602	g10049
OG0005592	g1882, g25026	g1882, g25026	g25026	g22179, g10811	mf_11675	13120.g1287	g1287	g1287	g1287			g1287	g1287	g1287	g1287	g1287		g20569, g21190, g21189	
OG0005593	g1912, g8488	g8488, g1912	g1912, g8488			11333.g3870	g3874	g3874	g3874	g11711	g11711	g3874	g3874	g3874	g3874	g3874	g11711	g11711	g11711
OG0005594	g1948	g1948	g1948	g17718, g634, g629		1086.g15202	g15202	g15202	g15202	g1002	g1002	g15202	g15202	g15202	g15202	g15202	g1002	g1002	g1002
OG0005595	g27113, g1973	g1973	g1973	g6595, g6308		5689.g7651	g7651	g7651	g7651	g15061	g15061	g7651	g7651	g7651	g7651	g7651	g15061	g15061	g15061
OG0005596	g17621, g2035	g2035	g2035, g17621	g30374, g20470, g11712	mf_3632, mf_2407					g9003, g2684	g2684, g9003						g2684, g9003	g9003, g2684	g2684, g9003
OG0005597	g2038	g2038	g2038	g2120, g6908	mf_10549	15253.g1178	g1178	g1178	g1178	g9005	g9005	g1178	g1178	g1178	g1178	g1178	g9005	g9005	g9005
OG0005598	g2339, g25029	g2339, g25029	g25029, g2339	g12093	mf_807, mf_3174	13116.g1284	g1284	g1284	g1284			g1284	g1284	g1284	g1284	g1284		g21186, g20572	
OG0005599	g2351, g10684	g2351, g10684	g10684, g2351	g12890			g916	g916	g916	g8834	g8834	g916	g916	g916	g916	g916	g8834	g8834	g8834
OG0005600	g2352, g10685	g2352, g10685	g2352, g10685			3818.g915	g915	g915	g915	g8835	g8835	g915	g915	g915	g915	g915	g8835	g8835	g8835
OG0005601	g2368	g2368	g2368	g4445, g17271	mf_6168	12672.g21973	g21973	g21973	g21973	g10309	g10309	g21973	g21973	g21973	g21973	g21973	g10309	g10309	g10309
OG0005602	g2373	g2373	g2373	g8445, g7412	mf_3002, mf_11506		g21969	g21969	g21969	g4094	g4094	g21969	g21969	g21969	g21969	g21969	g4094	g4094	g4094
OG0005603	g2412, g2405	g2412, g2405	g2412, g2405				g1194	g1194	g1194	g823	g823	g1194	g1194	g1194	g1194	g1194	g823	g21198, g823	g823
OG0005604	g2466, g8688	g8688, g2466	g2466, g8688		mf_6058	7512.g14359	g14359	g14359	g14359		g6103	g14359	g14359	g14359	g14359	g14359	g6103	g6103	g6103
OG0005605	g2481, g22179, g18886	g18886, g22179, g2481	g22179	g6847	mf_1052					g10465, g17906	g10465, g17906						g17906, g10465	g17906, g21703, g10465	g10465, g17906
OG0005606	g2497, g6798	g2497, g6798	g2497, g6798		mf_9190, mf_2764		g15857		g15857	g18664	g18664	g15857	g15857	g15857	g15857	g15857	g18664	g18664	g18664
OG0005607	g2513	g2513	g2513	g5076, g14148, g14152	mf_14618		g8609	g8609	g8609	g18260	g18260	g8609	g8609	g8609	g8609	g8609	g18260	g18260	g18260
OG0005608	g2590, g2581	g2581, g2590	g2581			2131.g12129, 14208.g12129	g12129	g12129	g12129	g8776	g8776	g12129	g12129	g12129	g12129	g12129	g8776	g8776	g8776
OG0005609	g2665	g10589, g2665	g10589, g2665	g28851	mf_3668		g4813	g4813	g4813	g17211	g17211	g4813	g4813	g4813	g4813	g4813	g17211	g17211	g17211
OG0005610	g2729, g6262	g24714, g2729, g6262	g24714, g2729, g6262	g13067, g10421						g8714, g3883	g8714, g3883						g8714, g3883	g8714, g3883	g3883, g8714
OG0005611	g2780, g12366	g12366	g12366	g1016		16119.g16418	g16418	g16418	g16418	g8020	g8020	g16418	g16418	g16418	g16418	g16418	g8020	g22406, g8020	g8020
OG0005612	g14410, g2825, g24392	g24392, g2825, g14410	g14410, g24392	g18283, g12212						g3602, g4760	g4760, g3602						g4760, g3602	g3602, g4760	g3602, g4760
OG0005613	g2916, g22737	g2916, g22737	g22737, g2916	g9219	mf_14825		g12960	g12960	g12960	g2767	g2767	g12960		g12960	g12960	g12960	g2767	g2767	g2767
OG0005614	g3018	g3018	g3018	g9173, g4329	mf_1626	6685.g2558	g2558	g2558	g2558	g14103	g14103	g2558	g2558	g2558	g2558	g2558	g14103	g14103	g14103
OG0005615	g3092, g3871	g3092, g3871	g3092, g3871	g4641, g9016				g6875		g8349, g6052	g8349, g6052						g8349, g6052	g20464, g8349, g6052	g8349, g6052
OG0005616	g3093, g3872	g3093	g3093, g3872	g13015	mf_10670		g8882	g8882	g8882	g8350	g8350	g8882	g8882	g8882	g8882	g8882	g8350	g8350	g8350
OG0005617	g3152		g3152	g15249		14979.g10901	g538, g10901	g538, g10901	g10901, g538			g10901, g538	g10901, g538	g538, g10901	g10901, g538	g10901, g538			
OG0005618	g9667, g3185, g4259	g4259, g3185, g9667	g4259, g9667, g3185	g21424, g16406		14033.g1360	g1360	g1360	g1360			g1360	g1360	g1360	g1360	g1360			
OG0005619	g29479, g3328	g29479, g3328	g29479, g3328	g26723, g13624, g20315	mf_8485					g15745, g2399	g15745, g2399						g2399, g15745	g2399, g15745	g15745, g2399
OG0005620	g3394	g3394	g3394	g21651, g9084, g2605		9188.g13952	g13952	g13952	g13952	g10935	g10935	g13952	g13952	g13952	g13952	g13952	g10935	g10935	g10935
OG0005621	g3556	g3556	g3556	g26972, g12545	mf_7887	11345.g9303	g9303	g9303	g9303	g5007	g5007	g9303	g9303	g9303	g9303	g9303	g5007	g5007	g5007
OG0005622	g3588, g28233	g3588, g28233	g3588, g28233		mf_8108		g2050	g2050	g2050	g19846	g19846	g2050	g2050	g2050	g2050	g2050	g19846	g19846	g19846
OG0005623	g3601, g3597	g3601, g3597	g3601, g3597	g1197	mf_12978, mf_9267		g1153	g1153	g1153	g7309	g7309		g1153		g1153		g7309	g22211, g7309	g7309
OG0005624	g3604	g3604	g3604	g1199	mf_10599, mf_9380		g19116	g19116	g19116	g12596	g12596	g19116	g19116	g19116	g19116	g19116	g12596	g22208, g12596	g12596
OG0005625	g7439, g3678	g3678, g7439	g3678	g26665		3365.g2519	g2519	g2519	g2519	g12421	g12421	g2519	g2519	g2519	g2519	g2519	g12421	g12421	g12421
OG0005626	g3512, g3766	g3512, g3766	g3512, g3766	g24649, g8238	mf_7870, mf_8383					g3544, g1713	g3544, g1713						g3544, g1713	g3544, g1713	g1713, g3544
OG0005627	g17673, g15699, g3776	g3776, g15699, g17673	g15699, g3776	g3421, g7467	mf_14278		g1375	g1375	g1375			g1375	g1375	g1375	g1375	g1375		g23334	
OG0005628	g3784, g18939	g3784, g18939	g18939, g3784			9467.g22727	g22727	g22727	g22727	g8182	g8182	g22727	g22727	g22727	g22727	g22727	g8182	g8182	g8182
OG0005629	g21659, g3812	g3812, g21659	g21659, g3812			3787.g24090	g24090	g24090	g24090	g8972	g8972	g24090	g24090	g24090	g24090	g24090	g8972	g8972	g8972
OG0005630	g3832	g3832	g3832	g5956, g25949, g1448		7442.g15742	g15742	g15742	g15742	g8845	g8845	g15742	g15742	g15742	g15742	g15742	g8845	g8845	g8845
OG0005631	g3919	g3919	g3919	g12146, g25518	mf_3613	7303.g7380	g7380	g7380	g7380	g8702	g8702	g7380	g7380	g7380	g7380	g7380	g8702	g8702	g8702
OG0005632	g23551, g23550, g3921	g23551, g23550, g3921	g23550, g23551, g3921	g21707, g21706			g6576	g6576	g6576			g6576	g6576	g6576	g6576	g6576		g25037	
OG0005633	g3925	g3925	g3925	g28813	mf_655	12808.g11393, 12809.g3311	g11393	g11393	g11393	g12518	g12518	g11393	g11393	g11393	g11393	g11393	g12518	g12518	g12518
OG0005634	g15268, g15267, g3929, g23166	g15268, g3929	g23166, g15267, g3929							g11683, g13760	g11683, g13760						g11683, g13760	g13760, g24555, g11683	g11683, g13760
OG0005635	g3943	g3943	g3943				g6617, g7432	g6617, g7432	g7432, g6617			g7432, g6617	g6617, g7432	g6617, g7432	g6617, g7432	g6617, g7432		g3290	
OG0005636	g4026, g10560	g4026, g10560	g10560, g4026				g6798	g6798	g6798	g6211	g6211	g6798	g6798	g6798	g6798	g6798	g6211	g23102, g6211	g6211
OG0005637	g4056	g4056	g4056			6782.g20005	g20005, g6620	g6620, g20005	g6620, g20005			g20005, g6620	g6620, g20005	g20005, g6620	g6620, g20005	g6620, g20005			
OG0005638	g4180	g4180	g4180	g10799	mf_3822	15915.g7453	g7453	g7453	g7453	g11964	g11964	g7453	g7453	g7453	g7453	g7453	g11964	g22630, g11964	g11964
OG0005639	g4181	g4181	g4181	g361, g10800	mf_14289		g7454	g7454	g7454	g11963	g11963	g7454	g7454	g7454	g7454	g7454	g11963	g22631, g11963	g11963
OG0005640	g15820, g4234	g4234, g1132, g15820, g2132	g15820, g4234	g310, g25530						g1987, g6148	g1987, g6148						g6148, g1987	g6148, g1987	g1987, g6148
OG0005641	g4348	g4348	g4348	g6581, g3891	mf_14593	12474.g6818	g6818	g6818	g6818	g4826	g4826	g6818	g6818	g6818	g6818	g6818	g4826	g4826	g4826
OG0005642	g4356	g4356	g4356	g4722, g4735	mf_8336, mf_3357		g4775	g4775	g4775	g7185	g7185	g4775	g4775	g4775	g4775	g4775	g7185	g7185	g7185
OG0005643	g4387	g4387	g4387	g15821	mf_7838	10538.g6959	g6959	g6959	g6959	g111	g111	g6959	g6959	g6959	g6959	g6959	g111	g20991, g111	g111
OG0005644	g24782, g25891, g18392, g4459	g4459, g25891, g18392, g24782	g18392, g25891, g4459, g24782	g15301, g10301		11981.g6300				g5339	g5339						g5339	g5339	g5339
OG0005645	g12871, g4534	g4534, g12871	g4534, g12871, g11005	g7558, g7712, g28256, g19874	mf_14257		g3379	g3379	g3379			g3379	g3379	g3379	g3379	g3379			
OG0005646	g4568	g4568	g4568	g5950, g9112	mf_5427		g18342	g18342	g18342	g8853	g8853	g18342	g18342	g18342	g18342	g18342	g8853	g3626, g8853	g8853
OG0005647	g6858, g4590	g6858, g4590	g4590, g6858	g4232			g1200	g1200	g1200	g14509	g14509	g1200	g1200	g1200	g1200	g1200	g14509	g14509	g14509
OG0005648	g15482, g10308, g4661	g15482, g10308, g4661	g4661, g10308, g15482							g13555, g3504	g3504, g13555			g10057			g3504, g13555	g13555, g3504	g13555, g3504
OG0005649	g4675, g23251	g4675, g23251	g4675, g23251	g6028, g2365	mf_6118, mf_3508					g2704, g2691	g2691, g2704						g2691, g2704	g2704, g2691	g2704, g2691
OG0005650	g19294, g4795			g4891		5150.g10080	g10080, g330	g330, g10080	g10080, g330			g330, g10080	g330, g10080	g10080, g330	g330, g10080	g330, g10080			
OG0005651	g5768, g4800	g5768, g4800	g4800		mf_13136	118.g21494	g21494	g21494	g21494	g15787	g15787	g21494	g21494	g21494	g21494	g21494	g15787	g15787	g15787
OG0005652	g4851	g4851	g4851	g9950, g7769		10477.g23212	g23212	g23212	g23212	g11326	g11326	g23212	g23212	g23212	g23212	g23212	g11326	g11326, g20576	g11326
OG0005653	g4870	g4870	g4870	g20346, g25866, g18438		4452.g2697	g2697	g2697	g2697	g13542	g13542	g2697	g2697	g2697	g2697	g2697	g13542	g13542	g13542
OG0005654	g4913	g4913	g4913	g24983	mf_10294	11002.g17771	g17771	g17771	g17771	g9949	g9949	g17771	g17771	g17771	g17771	g17771	g9949	g22504, g9949	g9949
OG0005655	g5004	g5004	g5004	g15416, g22681		2259.g23848	g23848	g23848	g23848	g16708	g16708	g23848	g23848	g23848	g23848	g23848	g16708	g24605, g16708	g16708
OG0005656	g18674, g5079	g5079, g18674	g18674, g5079	g22498			g21579	g21579	g21579	g16858	g16858	g21579	g21579	g21579	g21579	g21579	g16858	g16858	g16858
OG0005657	g10052, g5218	g5218, g10052	g10052, g5218			4024.g12371	g12371	g12371	g12371	g12855	g12855	g12371		g12371	g12371	g12371	g12855	g12855, g2622	g12855
OG0005658	g5281, g7808	g5281, g7808	g5281, g7808	g26359			g3480	g3480	g3480	g3624	g3624	g3480	g3480	g3480	g3480	g3480	g3624	g3624	g3624
OG0005659	g24974, g19296, g5314	g5314, g24974	g5314, g24974				g332	g332	g332	g7134	g7134	g332	g332	g332	g332	g332	g7134	g7134	g7134
OG0005660	g5639, g5345	g5345, g5639	g5345	g17082, g127			g15590	g15590	g15590	g14686	g14686	g15590	g15590	g15590	g15590	g15590	g14686	g14686	g14686
OG0005661	g10868, g5346	g5346, g10868	g5346		mf_9219		g15592	g15592	g15592	g18424	g18424	g15592	g15592	g15592	g15592	g15592	g18424	g18424, g23981	g18424
OG0005662	g5421, g23611	g23611	g23611	g29289, g29910		4921.g21681	g21681	g21681	g21681	g10349	g10349	g21681	g21681	g21681	g21681	g21681	g10349	g10349	g10349
OG0005663	g5567	g5567	g5567	g21344, g21342	mf_551	7342.g10251	g1059	g1059	g1059	g14057	g14057	g1059	g1059	g1059	g1059	g1059	g14057	g14057	g14057
OG0005664	g5607	g5607	g5607	g22233	mf_1298	6012.g10751	g10751	g10751	g10751	g16246	g16246	g10751	g10751	g10751	g10751	g10751	g16246	g22345, g16246	g16246
OG0005665	g5696	g5696	g5696	g10537, g8843		12637.g5323, 12859.g5323	g5323	g5323	g5323	g2131	g2131	g5323	g5323	g5323	g5323	g5323	g2131	g2131	g2131
OG0005666	g26199, g15208, g5726	g26199, g15208	g26199, g15208				g2295	g2295	g2295	g14860	g14860	g2295	g2295	g2295	g2295	g2295	g14860	g14860	g14860
OG0005667	g14469, g5747	g5747, g14469	g14469, g5747	g4522, g6234	mf_12859, mf_4780		g14407, g10563	g10563	g10563			g10563	g10563	g10563	g10563	g10563		g24927	
OG0005668	g5810	g5810	g5810	g18369	mf_10021	7533.g955	g955	g955	g955	g5791	g196	g955	g955	g955	g955	g955	g5791	g5791, g196	g5791
OG0005669	g5825, g5835	g5825, g5835	g5825	g2631	mf_1725		g10997	g10997	g10997	g6361	g6361	g10997	g10997	g10997	g10997	g10997	g6361	g6361	g6361
OG0005670	g5895, g24641	g5895, g24641	g5895, g24641			1885.g6678	g6678	g6678	g6678	g16788	g16788	g6678	g6678	g6678	g6678	g6678	g16788	g16788	g16788
OG0005671	g5928, g15681	g5928, g15681	g15681	g14599	mf_903			g10245		g5119, g3845	g3845, g5119				g10245	g10245	g3845, g5119	g3845, g5119	g3845, g5119
OG0005672	g25934, g5970	g5970, g25934	g25934, g5970	g1363			g10475	g10475	g10475	g9324	g9324	g10475	g10475	g10475	g10475	g10475	g9324	g9324	g9324
OG0005673	g26397, g5998, g10118	g10118, g5998, g26397	g10118, g5998	g3867, g6826						g19446, g2569	g19446, g2569						g19446, g2569	g2569, g19446	g2569, g19446
OG0005674	g6242, g6245	g6245	g6245	g10494	mf_14767	10376.g8998	g8998	g8998	g8998	g18968	g18968	g8998	g8998	g8998	g8998	g8998	g18968	g18968	g18968
OG0005675	g6257, g9031	g9031	g6257, g9031	g972		7691.g22033	g22033	g22033	g22033	g15277	g15277	g22033	g22033	g22033	g22033	g22033	g15277	g15277	g15277
OG0005676	g6297	g6297	g6297	g9530, g9527, g14761		7050.g21000	g21000	g21000	g21000	g18466	g18466	g21000	g21000	g21000	g21000	g21000	g18466	g18466	g18466
OG0005677	g6337	g6337	g6337	g12006	mf_1349		g10532, g2338	g2338, g10532	g10532, g2338			g10532	g2338, g10532	g2338, g10532	g10532, g2338	g2338, g10532			
OG0005678	g9392, g6415	g6415, g9392	g6415, g9392	g120, g11541, g22019	mf_4893	15861.g8562	g8562	g8562	g8562			g8562	g8562	g8562	g8562	g8562		g22077	
OG0005679	g6538, g6540	g6540, g6538	g6540, g6538				g16318	g16318	g16318	g16522	g16522	g16318	g16318	g16318	g16318	g16318	g16522	g16522, g817	g16522
OG0005680	g6567	g6567	g6567	g5548, g14432		7945.g4218	g4218	g4218	g4218	g5235	g5235	g4218	g4218	g4218	g4218	g4218	g5235	g3590, g5235	g5235
OG0005681	g6589	g6589	g6589	g24384, g29441	mf_6942	16139.g9668	g9668	g9668	g9668	g13059	g13059	g9668	g9668	g9668	g9668	g9668	g13059	g13059	g13059
OG0005682	g15755, g6625	g6625	g6625	g12616, g12480		15004.g3727	g7257	g7257	g7257	g17622	g17622	g7257	g7257	g7257	g7257	g7257	g17622	g17622	g17622
OG0005683	g6643	g6643	g6643	g19413, g20246	mf_9246		g18325	g18325	g18325	g9248	g7359	g18325	g18325	g18325	g18325	g18325	g9248	g9248, g7359	g9248
OG0005684	g6655	g6655	g6655	g24261	mf_12302, mf_14228	13278.g8470	g8470	g8470	g8470	g1688	g1688	g8470	g8470	g8470	g8470	g8470	g1688	g1688	g1688
OG0005685	g6813	g6813	g6813	g18501, g14775, g14778			g12623	g12623	g12623	g14538	g14538	g12623	g12623	g12623	g12623	g12623	g14538	g5527, g14538	g14538
OG0005686	g6815	g6815	g6815	g18499, g14776	mf_9290	14645.g12621	g12621	g12621	g12621	g14536	g14536	g12621	g12621	g12621	g12621	g12621	g14536	g14536	g14536
OG0005687	g6822	g6822	g6822	g20029	mf_12159	14551.g3820	g3820	g3820	g3820	g17597	g17597	g3820	g3820	g3820	g3820	g3820	g17597	g17597, g22226	g17597
OG0005688	g6783, g6936	g6783, g6936	g6936, g6783			13582.g5900	g5900	g5900	g5900	g202	g202	g5900	g5900	g5900	g5900	g5900	g202	g202	g202
OG0005689	g7388, g7191	g7388, g7191	g7191, g7388			8605.g6405	g6405	g6405	g6405	g7902	g7902	g6405	g6405	g6405	g6405	g6405	g7902	g7902	g7902
OG0005690	g7239	g7239	g7239	g4134, g12801	mf_7321	14964.g2564	g2564	g2564	g2564	g7641	g7641	g2564	g2564	g2564	g2564	g2564	g7641	g7641	g7641
OG0005691	g7506	g7506	g7506	g9244, g16584			g19645	g19645	g19645	g15685	g15685, g12845	g19645	g19645	g19645	g19645	g19645	g15685	g12845, g15685	g15685
OG0005692	g7560	g7560	g7560	g23185, g24445, g2769		5303.g1934	g1934	g1934	g1934	g7946	g7946	g1934	g1934	g1934	g1934	g1934	g7946	g7946	g7946
OG0005693	g7652, g7650	g3198, g7652, g7650	g7652, g7650	g14453, g3123		16760.g12701	g12701	g12701	g12701			g12701	g12701	g12701	g12701	g12701		g24003, g24364	
OG0005694	g7701, g9857, g10493	g9857	g7701, g9857		mf_14166	3396.g14388, 3394.g14388, 3398.g16202, 3397.g14388, 3395.g14388	g14388	g14388	g14388			g14388	g14388	g14388	g14388	g14388			
OG0005695	g7731	g7731	g7731	g6731, g600, g9022			g22909	g22909	g22909	g6454	g6454	g22909	g22909	g22909	g22909	g22909	g6454	g6454, g22813	g6454
OG0005696	g7737, g24744	g7737, g24744	g7737, g24744	g166, g163	mf_42	11237.g23020	g23020	g23020	g23020			g23020	g23020	g23020	g23020	g23020		g22661, g13673	
OG0005697	g7777	g7777	g7777	g4572, g878	mf_2343	346.g5181	g5181	g5181	g5181	g4025	g4025	g5181	g5181	g5181	g5181	g5181	g4025	g4025	g4025
OG0005698	g7866			g15366			g5941	g5941	g5941	g10677, g16294	g16294, g10677	g5941	g5941	g5941	g5941	g5941	g16294, g10677	g16294, g10677	g10677, g16294
OG0005699	g7913	g7913	g7913	g8184	mf_6014	5499.g22498, 15701.g22498	g22498	g22498	g22498	g8582	g8582	g22498	g22498	g22498	g22498	g22498	g8582	g8582	g8582
OG0005700	g8046, g8048	g8048, g8046	g8048, g8046	g20524, g19864	mf_7879, mf_12648					g6383, g10908	g10908, g6383						g10908, g6383	g6383, g10908	g6383, g10908
OG0005701	g8117	g8117	g8117	g4412, g28528	mf_9386	1393.g24343	g24343	g24343	g24343	g11432	g11432	g24343	g24343	g24343	g24343	g24343	g11432	g11432	g11432
OG0005702	g8246	g8246	g8246	g15865, g10258	mf_15010	6113.g752	g752	g752	g752	g12643	g12643	g752	g752	g752	g752	g752	g12643	g12643	g12643
OG0005703	g8430	g8430	g8430		mf_9337, mf_864					g17820, g2905, g16319	g17820, g2905, g16319						g17820, g16319, g2905	g17820, g2905, g16319	g16319, g2905, g17820
OG0005704	g8432	g8432	g8432	g11466, g22662, g7930	mf_9397		g14308	g14308	g14308	g13606	g13606	g14308	g14308	g14308	g14308	g14308	g13606	g13606	g13606
OG0005705	g8468	g8468	g8468	g12843, g16349		3868.g22213, 3869.g9118	g9118	g9118	g9118	g17290	g17290	g9118	g9118	g9118	g9118	g9118	g17290	g17290	g17290
OG0005706	g8497	g8497	g8497	g26917		1114.g22741	g22741	g22741	g22741	g6665	g6665	g22741	g22741	g22741	g22741	g22741	g6665	g6665, g22069, g24297	g6665
OG0005707	g8501	g8501	g8501	g26957, g17549	mf_8971	8695.g24252	g24252	g24252	g24252	g7160	g7160	g24252	g24252	g24252	g24252	g24252	g7160	g7160	g7160
OG0005708	g8575	g8575	g8575	g20194, g2659	mf_3861	11719.g11285	g11285	g11285	g11285	g3916	g3916	g11285	g11285	g11285	g11285	g11285	g3916	g3916	g3916
OG0005709	g8584	g8584	g8584	g28661	mf_12774	4293.g5716	g5716	g5716	g5716	g9071	g9071	g5716	g5716	g5716	g5716	g5716	g9071	g9071, g22724	g9071
OG0005710	g15886, g8611	g8611	g8611, g15886	g22703	mf_14452		g17386	g17386	g17386	g13	g13	g17386	g17386	g17386	g17386	g17386	g13	g13	g13
OG0005711	g8622	g4156, g8622	g4156	g9419		844.g18041	g18041	g18041	g18041	g18902	g18902	g18041	g18041	g18041, g3733	g18041	g18041	g18902	g18902	g18902
OG0005712	g19277, g8811	g19277	g19277	g29942	mf_8342	12346.g4961	g4961	g4961	g4961	g11088	g11088	g4961	g4961	g4961	g4961	g4961	g11088	g11088	g11088
OG0005713	g14358, g8830	g8830	g8830	g17912, g10376	mf_14198		g14122	g14122	g14122	g5771	g5771	g14122	g14122	g14122	g14122	g14122	g5771	g5771	g5771
OG0005714	g8879	g8879	g8879	g12134, g12133	mf_948, mf_13343		g13125	g13125	g13125	g18338	g18338	g13125	g13125	g13125	g13125	g13125	g18338	g18338	g18338
OG0005715	g9089, g20677, g8910	g9089, g8910, g20677	g20677, g9089, g8910	g27138	mf_9569	5583.g3633	g3633	g3633	g3633			g3633	g3633	g3633	g3633	g3633			
OG0005716	g10523, g8979	g8979	g8979	g27157		15878.g7783, 2880.g7783	g7783	g7783	g7783	g4315	g4315	g7783	g7783	g7783	g7783	g7783	g4315	g4315	g4315
OG0005717	g9165	g9165	g9165	g28372		4729.g16664, 12188.g16664	g16664	g16664	g16664	g1872	g1872	g16664	g16664	g16664	g16664	g16664	g1872	g1872, g25157	g1872
OG0005718	g9207	g9207	g9207	g23248	mf_4418	11811.g2890, 11824.g2890	g2890	g2890	g2890	g12573	g12573	g2890	g2890	g2890	g2890	g2890	g12573	g12573	g12573
OG0005719	g9462	g9462	g9462	g16312, g359	mf_2493	948.g15556	g15556	g15556	g15556	g10127	g10127	g15556	g15556	g15556	g15556	g15556	g10127	g10127	g10127
OG0005720	g9525	g9525	g9525	g25826, g11351	mf_13179	16350.g12816	g12816	g12816	g12816	g9160	g9160	g12816	g12816	g12816	g12816	g12816	g9160	g9160	g9160
OG0005721	g9588	g9588	g9588	g5053, g5056	mf_11979	161.g13420	g13420	g13420	g13420	g4387	g4387	g13420	g13420	g13420	g13420	g13420	g4387	g4387	g4387
OG0005722	g9600	g9600	g9600	g11873, g8025	mf_14186	388.g8688	g8688	g8688	g8688	g19592	g19592	g8688	g8688	g8688	g8688	g8688	g19592	g20820, g19592	
OG0005723	g9650	g9650	g9650	g14653, g24891	mf_12210	15869.g22622	g22622	g22622	g22622	g6680	g6680	g22622	g22622	g22622	g22622	g22622	g6680	g6680	g6680
OG0005724	g9695	g9695	g9695		mf_8978	9549.g5242, 9552.g8418, 9548.g5248	g8418	g8418	g8418	g806	g806	g8418	g8418	g8418	g8418	g8418	g806	g806	g806
